Identity,text,header,type_of_tweet,screen_and_username,num_followers,num_friends,num_retweets,tweet_language,rumour_identification,,,
713,"Cartoonists are often our dearest allies in fight 4 freedom of expression, and freedom in general. We mourn our #CharlieHebdo colleagues.",charliehebdo,1,Peter Bouckaert/bouckap,20524,592,289,en,1,,,
4186,Ottawa police are confirming a shooting at the War Memorial. Minutes ago. No other info. #cbcOTT #OTTnews,ottawashooting,1,CBC Ottawa/CBCOttawa,66724,296,393,en,1,,,
2214,#Ferguson PD releases robbery incident report smearing #MikeBrown but not shooting incident report. Did they think we wouldn’t notice?,ferguson,1,Lisa Bloom/LisaBloom,32197,236,515,en,0,,,
2923,We will be free when we learn to stand together and fight. #allthatandabagofchips (based on a photo from #ferguson) http://t.co/Zo6YiAxF5H,ferguson,1,Cheo/sabokitty,4179,1191,137,en,1,,,
1810,"In support of freedom of expression through words, not bullets #JeSuisCharlie http://t.co/zdIRzEjKDJ",charliehebdo,1,SSU/ssu_sverige,4432,1573,693,en,1,,,
3486,This is what we know about the Germanwings Airbus A320 plane crash so far http://t.co/DsZnmtgLun http://t.co/0X1MgYByK8,germanwings-crash,1,Daily Mail Online/MailOnline,903752,2353,87,en,1,,,
3141,Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/A4RJS4unlx,ferguson,1,Iko Uwais/heisenburrger,1540,1999,195,en,1,,,
1827,"Can't sleep tonight, thoughts with my French cartooning colleagues, their families and loved ones #CharlieHebdo http://t.co/vJWi8AbE79",charliehebdo,1,Attractive/attractive3463,42,25,307,en,1,,,
1155,Demonstrations of solidarity after Charlie Hebdo attacks - in pictures http://t.co/EgRSRRftBT http://t.co/BqR2JmSxw9,charliehebdo,1,The Guardian/guardian,3091263,1083,174,en,1,,,
1324,The Pen and the Sword: the latest from @MorinToon. #jesuischarlie http://t.co/PLfpUYWCGS http://t.co/z1xWFyGFkH,charliehebdo,1,Miami Herald/MiamiHerald,161355,604,101,en,1,,,
4312,Everyone stand together on a day like this. Stay strong. #Ottawa,ottawashooting,1,Mauler™ /MaulerMauler,18456,136,120,en,1,,,
510,"This morning in France, anti-Muslim terrorists threw 2 or 3 grenades into a mosque
No injuries
http://t.co/8WKHxSO92b http://t.co/LJiPciR6Hm",charliehebdo,1,Ben Norton/BenjaminNorton,4962,350,124,en,1,,,
1680,Brilliant cartoons continue to emerge in wake of #Charliehebdo attack. This one via @lectrr http://t.co/9oR6bGmDQY,charliehebdo,1,Sheera Frenkel/sheeraf,21759,800,606,en,1,,,
499,"Nothing destroyed Breivik's maniacal rhetoric more than Norway's calm, humane handling of his case. A lesson for everyone. #CharlieHebdo",charliehebdo,1,ChristianChristensen/ChrChristensen,5597,1438,379,en,1,,,
5256,"So a Rabbi, Imam &amp; Priest walk into a mosque. The punchline: a powerful &amp; beautiful stand of solidarity. #SydneySiege http://t.co/9wKKXWx7lm",sydneysiege,1,Amro Ali/_amroali,4610,746,250,en,1,,,
1856,Second hostage situation unfolding at Paris grocery store http://t.co/dug7LMmVmz,charliehebdo,1,Washington Post/washingtonpost,3888660,1156,112,en,1,,,
1388,"Gunfire, explosions heard at print plant outside Paris where police cornered 2 Paris terror suspects holding hostage
https://t.co/9ipLwb6iYS",charliehebdo,1,Fox News/FoxNews,4735704,381,171,en,1,,,
3719,Canadian soldier fatally shot identified as Nathan Cirillo.  #OttawaShooting #HamOnt #RIP http://t.co/0VdtSF6WVS,ottawashooting,1,DR/Media371,7143,591,111,en,0,,,
2386,"Rest in Peace, Michael Brown. 17 forever.

#Ferguson http://t.co/fMq9mJRwtL",ferguson,1,TheObamaDiary.com/TheObamaDiary,19315,6969,171,en,1,,,
3236,#WATCH: An aviation expert says the #4U9525 distress call was circulated on Twitter within three minutes. http://t.co/ywO1t8O4XI,germanwings-crash,1,Sky News Australia/SkyNewsAust,183319,17881,38,en,0,,,
1540,"#CharlieHebdo Shooting Video Uncensored: http://t.co/6m6DuFb8i3
#ParisShooting #parisattack #franceattack #FranceShooting",charliehebdo,1,Milos Zebeljan/SmartestConman,63,97,103,en,1,,,
1217,"#AJEOpinion: ""It’s going to get a lot worse for France’s Muslims"" #CharlieHebdo http://t.co/nuzS6Avu0A http://t.co/vW76MGytm5",charliehebdo,1,Al Jazeera English/AJEnglish,2233841,139,124,en,1,,,
2681,RT .@ryanjreilly: A massive SWAT team just showed up to peaceful demonstration in #ferguson https://t.co/VZh6Iu2MmL,ferguson,1,Big Boi/BigBoi,1000606,2221,187,en,1,,,
2993,Police in #Ferguson haven't been wearing identification: http://t.co/rT1D3OczHL http://t.co/btya7YAXkA,ferguson,1,Slate/Slate,908317,501,897,en,1,,,
1191,The response to #CharlieHebdo should be to reprint his work and spread it wider than his killers could have thought possible,charliehebdo,1,Louise Mensch/LouiseMensch,88357,6547,218,en,1,,,
1542,This: via @aboujahjah #JeSuisAhmed #JeSuisCharlie #CharlieHebdo http://t.co/avEw4j6U7p,charliehebdo,1,Julia Macfarlane/juliamacfarlane,18270,1468,463,en,1,,,
3301,BREAKING: Co-pilot was Muslim convert http://t.co/owHYZXnVN9,germanwings-crash,1,Stephen Wilson/GR8_2B_alive,66749,67307,28,en,0,,,
3324,#BREAKING Germanwings crew did not send distress signal: aviation official,germanwings-crash,1,Agence France-Presse/AFP,360886,498,173,en,0,,,
2539,"Mound City Bar Association has agreed to donate their time PRO BONO, for ANY WITNESSES that would like to come forward. #Ferguson #MikeBrown",ferguson,1,ShordeeDooWhop/Nettaaaaaaaa,5953,618,204,en,1,,,
953,"Out of all the cartoons we've seen, I think this is the most poignant, the most beautiful. #JeSuisCharlie http://t.co/Wk8M7EV3Eb",charliehebdo,1,Phil ✏️/Songbird_uk,1020,1200,420,en,1,,,
4846,"#SYDNEYSIEGE: Loud bang heard, five more hostages run from #Lindt cafe - WATCH LIVE: http://t.co/iuaLgRi7jj http://t.co/kKbTIHfQBi",sydneysiege,1,RT/RT_com,824685,460,124,en,0,,,
4330,Our thoughts are with everyone in Ottawa and those affected by today's events. #OttawaStrong,ottawashooting,1,LA Kings/LAKings,474671,6446,472,en,1,,,
732,"#France's most famous cartoonist, 87 yr old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo. http://t.co/ytGZ1SrBV7",charliehebdo,1,Patrick van Leeuwen/PatrickvLeeuwen,901,1986,4621,en,1,,,
1156,"The more I read the more gut wrenchingly depressing it is. Killing people for fun using religion as an excuse. Tossers
#JeSuisCharlie",charliehebdo,1,Robert Llewellyn/bobbyllew,118175,886,138,en,1,,,
5373,"A hostage situation at a Sydney cafe has come to an end, after police stormed the scene. Live updates: http://t.co/Z6JPQTstYO #Sydneysiege",sydneysiege,1,Wall Street Journal/WSJ,5446243,968,126,en,1,,,
3294,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,germanwings-crash,1,Al Arabiya English/AlArabiya_Eng,502598,30,82,en,0,,,
2982,Officer ran up and I told him I was lost...didn't care. He cursed me out and called me a bitch. Pulled his gun out... #MikeBrown #Ferguson,ferguson,1,B. /princebraden,4228,1405,220,en,1,,,
5161,#sydneysiege #sydneycafesiege our thoughts and prayers r w all Australians tonight. America will NEVER forget that u stood w us after 9/11,sydneysiege,1,Montel Williams/Montel_Williams,120527,132489,153,en,1,,,
2156,!! #Ferguson cops once nabbed wrong man but charged him w/ property damage for bleeding on uniforms-they had beat him http://t.co/p5TRiQtWFY,ferguson,1,Steven Greenhouse/greenhousenyt,17156,211,249,en,0,,,
1062,Photos from the aftermath of the attack on the Charlie Hebdo newspaper in Paris http://t.co/79lKTnfWvT,charliehebdo,1,The New York Times/nytimes,14664125,961,219,en,1,,,
2616,Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV,ferguson,1,Riverfront Times/RiverfrontTimes,38547,3365,364,en,1,,,
1167,RIP #CharlieHebdo jihadist terrorist victims.This is why I'd tweeted it was so important for Muslims to openly *not* be offended by cartoons,charliehebdo,1,Maajid Nawaz/MaajidNawaz,33137,362,221,en,1,,,
3222,#Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/JCDZtv8We0 http://t.co/yE0hUNdiTr,germanwings-crash,1,NBC News/NBCNews,2168892,2881,157,en,0,,,
3636,"No survivors are expected from the Airbus A320 crash, the French President says.  http://t.co/5VmBfIGlj2 #germanwings http://t.co/sOmZfCrxMR",germanwings-crash,1,CNN/CNN,16318695,1074,1535,en,1,,,
2938,The Constitution of the United States does NOT state that citizens can only peacefully assemble in the daytime. #FirstAmendment #Ferguson,ferguson,1,Michael Skolnik/MichaelSkolnik,133418,124,768,en,1,,,
4491,Some personal thoughts on a tragic day in Ottawa: http://t.co/cGv95ltJG7,ottawashooting,1,Bob McKenzie/TSNBobMcKenzie,808503,604,514,en,1,,,
3140,Ferguson police chief speaks with protesters early Friday am. #ferguson http://t.co/uFHeK4MyxT,ferguson,1,Katelyn Petroka/CNNKatelyn,119,147,107,en,1,,,
4980,NSW Police confirm three people have emerged from the Lindt cafe in Martin Place #sydneysiege http://t.co/4MUc9ivwbK http://t.co/ZoZyJnkANL,sydneysiege,1,ABC News/abcnews,489696,1063,152,en,0,,,
143,"#BREAKING At least one injured in Paris kosher grocery shooting, hostage drama: sources",charliehebdo,1,Agence France-Presse/AFP,305758,482,511,en,0,,,
3577,"#Germanwings A320 debris spotted at 2,000m above sea level in Alps - police source http://t.co/zU6hn03xzU #4U9525 http://t.co/ymo5yF97PB",germanwings-crash,1,RT/RT_com,891877,482,74,en,1,,,
4946,The US Consulate in #Sydney has been evacuated - Statement via @PaulNBlake http://t.co/jYIp6E1Qp7,sydneysiege,1,BBC Breaking News/BBCBreaking,12520101,3,1017,en,0,,,
2782,"How many unarmed black teenagers will be killed in America? 

#ThatIsTheQuestion
#Ferguson http://t.co/5L8043MSaP",ferguson,1,Michael Skolnik/MichaelSkolnik,133563,127,907,en,1,,,
717,"We're different, pls understand #JeSuisCharlie #NotInMyName http://t.co/4uoMLjd0t7",charliehebdo,1,도경수/rasyadrizq,265,225,128,en,1,,,
1819,I'm so sick of ppl tiptoeing around the fact that this was an ISLAMIC attack. The politically correct bullshit needs to stop. #CharlieHebdo,charliehebdo,1,Jaclyn Glenn/JaclynGlenn,43728,177,230,en,1,,,
2502,"A message for #Ferguson, from #Palestine #Gaza http://t.co/VZtLCYyZnu",ferguson,1,E | Resistance/ResistanceER,2525,1631,147,en,1,,,
4360,It’s important for all Canadians to be vigilant and report anything they think is suspicious to their local police. #Ottawashooting,ottawashooting,1,RCMP National Div/RCMP_Nat_Div,8665,21,339,en,1,,,
4171,Wishing everyone in #Ottawa and all over Canada the best in the wake of today's shootings. I'll have a hug tomorrow for anyone who needs one,ottawashooting,1,Mick Foley/realmickfoley,1171793,1139,147,en,1,,,
395,Reports that two of the dead in the #CharlieHebdo attack are police officers http://t.co/2J4WQdJnTp http://t.co/LiPDxdq1cb,charliehebdo,1,Telegraph News/TelegraphNews,476910,488,141,en,0,,,
5604,Number of hostages taken by the Amish today: Zero. &lt,--This is what a religion of peace looks like. #sydneysiege,sydneysiege,1,Get Off My Lawn/javaguysammckee,1798,1750,131,en,1,,
4492,MORE: Royal Canadian Mounted Police warned people in downtown Ottawa to stay away from windows and rooftops: http://t.co/CMjaq7scJt,ottawashooting,1,The Associated Press/AP,4220796,7367,201,en,1,,,
1365,I wish that all news outlets publish #CharlieHebdo 's cartoons/satire tomorrow on their front pages as a tribute to the dead. RIP,charliehebdo,1,Benjamin Weinthal/BenWeinthal,4247,978,212,en,1,,,
5281,"Call it extremism. Call it hatred. But don't call it ""Islam"". Don't slander a beautiful faith. And I say that as a Christian. #sydneysiege",sydneysiege,1,Charles Clymer/cmclymer,19019,1904,2137,en,1,,,
595,#JeSuisCharlie. Solidarity. Freedom.,charliehebdo,1,Connie Britton/conniebritton,110038,149,125,en,1,,,
3952,"BREAKING NEWS: CBC confirms photo of Michael Zehaf-Bibeau, the gunman in the Ottawa shooting - http://t.co/58IK7FMcA1 http://t.co/HmCjJGCn0F",ottawashooting,1,PzFeed Top News/PzFeed,198031,504,164,en,0,,,
4968,"What we know about Sheikh Haron, the suspected hostage taker in #SydneySiege http://t.co/KUEe3Bl2tp http://t.co/ZRzH6vunkh",sydneysiege,1,NBC News/NBCNews,1955452,2894,128,en,0,,,
2914,"When you see citizens as enemies... RT @AntonioFrench: Police have brought out the large gear in #Ferguson. http://t.co/xTwwfXC8zy""",ferguson,1,Jai Priestess/JChiron18,1685,874,151,en,1,,,
2326,"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",ferguson,1,Alyssa Milano/Alyssa_Milano,2716724,1417,869,en,0,,,
3766,Full White House statement on Obama's call to #Ottawa http://t.co/7UAGgehJms,ottawashooting,1,Mitch Potter/MPwrites,1565,1004,159,en,0,,,
3440,"The #Germanwings #A320 plane that crashed in the Alps did make a distress call, CNN's French affiliate says: http://t.co/90w6VC2VBf",germanwings-crash,1,CNN International/cnni,3360401,335,169,en,0,,,
3851,Stay with us for LIVE coverage on the active shooting at Canadian parliament: http://t.co/vglAGcuBQZ http://t.co/cI7IXtJc82,ottawashooting,1,Reuters Live/ReutersLive,219578,50,158,en,0,,,
4132,".@ctvottawa confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one at Rideau Centre",ottawashooting,1,580 CFRA/CFRAOttawa,19633,108,133,en,0,,,
5316,WH now confirming with me President Obama HAS been briefed on #sydneysiege by Homeland Security and Counterterrorism chief Lisa Monaco,sydneysiege,1,Lisa Millar/LisaMillar,21406,1225,257,en,1,,,
2143,"Violence, brutality, suppression of free speech. Attacks on journalists. 

Yeah. Let's believe everything the Police say. #Ferguson",ferguson,1,Elon James White/elonjames,28563,521,254,en,0,,,
5346,Best wishes to the peeps in Sydney. D:,sydneysiege,1,Ian Hecox/SmoshIan,1440608,117,422,en,1,,,
5073,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",sydneysiege,1,BBC Breaking News/BBCBreaking,12524120,3,572,en,0,,,
1571,"Charlie Hebdo's Nov 2011 CHARIA HEBDO ""guest-edited"" by Muhammad:""100 lashes of the whip if you don't die laughing."" http://t.co/5EzG448CNm",charliehebdo,1,cecilia udden/ceciliauddenm,14311,1289,303,en,1,,,
4079,These are not timid colours, soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,ottawashooting,1,sean osmar/SeanOsmar,286,553,349,en,0,,
1122,France marks minute of silence for victims of #CharlieHebdo http://t.co/YkwO7nZxcb http://t.co/HK1sqKai84,charliehebdo,1,BBC News (World)/BBCWorld,8423594,61,762,en,1,,,
2786,#Ferguson Police Department Release First Official Statement On Shooting Of Mike Brown http://t.co/FIbarj06cz #JusticeForMikeBrown,ferguson,1,Global Grind News/GlobalGrindNews,31613,259,208,en,1,,,
2967,What year are we in again? This is looking like the 50s #Ferguson http://t.co/TeLcT3d3yh,ferguson,1,Patrick /PresidentPat,1731,1694,217,en,1,,,
2504,Breaking: Anonymous posts St. Louis police tapes from day of #Ferguson shooting. http://t.co/uUp1y56mfz @YourAnonNews,ferguson,1,Michael Mechanic/MichaelMechanic,2396,527,104,en,1,,,
3465,Last known location of crashed Germanwings plane in French Alps: http://t.co/lU1gH1c8dX,germanwings-crash,1,Good Morning America/GMA,2625232,1298,102,en,1,,,
675,Stop today's flogging of @raif_badawi @UKinSaudiArabia. You Can't 'condemn' Charlie hebdo attack yet flog/imprison freethinkers! #FreeRaif,charliehebdo,1,Maryam Namazie/MaryamNamazie,13376,777,322,en,1,,,
2808,Look at how US govt treats black community! It's not about 50-100 years ago but it's about today! #Ferguson,ferguson,1,Khamenei.ir/khamenei_ir,69716,3,268,en,1,,,
3348,"BREAKING - A320, owned by Lufthansa affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps",germanwings-crash,1,Mark White/skymarkwhite,16264,1463,59,en,0,,,
728,"The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH",charliehebdo,1,Brown Sahiba/Rajyasree,7296,440,220,en,1,,,
412,"Charlie Hebdo attack suspects told police by phone they wanted to die as martyrs, French lawmaker tells TV station. http://t.co/7Bxdhozq4H",charliehebdo,1,CNN Breaking News/cnnbrk,22706964,113,631,en,0,,,
3146,There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson http://t.co/LcOVHIHivD,ferguson,1,MC HAMMER/MCHammer,3391677,54469,375,en,1,,,
1516,The letter from The Independent's Deputy Editor: In solidarity with #CharlieHebdo http://t.co/i6xl68x2lw http://t.co/3FYgFZSX72,charliehebdo,1,The Independent/Independent,971597,1763,390,en,1,,,
825,"Reader comment: ""Our strength comes from unity, our freedom from expression"" http://t.co/NRrLxnjihV #JeSuisCharlie http://t.co/8UV7nUHK4N",charliehebdo,1,Dezeen/Dezeen,261042,15339,108,en,1,,,
3267,French PM says passengers and crew of Germanwings plane that crash feared dead http://t.co/on24GtCYyv,germanwings-crash,1,New Straits Times/NST_Online,220744,324,39,en,0,,,
3974,"A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http://t.co/mh07ZMi9J5",ottawashooting,1,News1130/News1130radio,78380,21972,197,en,0,,,
616,"Children among at least six people taken hostage at kosher store, reports say. #ParisAttacks http://t.co/qxlwCWdaVB http://t.co/Om5eouAAdt",charliehebdo,1,Sky News/SkyNews,1794603,17,355,en,1,,,
114,"10 people have died in a shooting at the Paris HQ of French weekly Charlie Hebdo, reports say. http://t.co/xcK8lY9IeR http://t.co/vsoysCGAbx",charliehebdo,1,Sky News/SkyNews,1787519,17,510,en,0,,,
417,The last person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/qQXNLUDYPG http://t.co/PJH6tlyrpC,charliehebdo,1,The Independent/Independent,972944,1763,182,en,0,,,
